OTU_ID,Kingdom,Phylum,Class,Order,Family,Genus,Species
F_OTU_6569,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6572,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6578,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6595,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6614,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6617,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6626,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6631,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6640,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6642,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6643,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6655,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6663,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6667,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6668,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6669,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6686,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6689,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6691,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6700,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6706,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6707,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6709,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6716,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6717,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6719,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6728,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6729,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6745,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6746,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6788,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6799,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6800,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6804,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6841,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6843,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6852,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6853,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6854,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6856,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6857,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6860,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6863,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6872,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6876,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6881,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6888,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6897,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6908,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6918,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6920,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6927,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6941,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6949,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_6973,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7005,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7016,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7017,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7019,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7024,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7025,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7042,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7049,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7064,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7097,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7110,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7136,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7143,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7175,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7176,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7189,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7208,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7209,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7219,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7220,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7221,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7224,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7238,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7265,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7267,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7268,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7281,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7288,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7296,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7303,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7315,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7321,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7326,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7327,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7333,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7340,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7343,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7346,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7368,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7372,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7414,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7427,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7429,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7447,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7469,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7472,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7478,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7481,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7484,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7500,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7503,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7508,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7509,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7510,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7515,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7518,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7519,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7523,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7535,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7543,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7556,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7566,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7579,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7581,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7595,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7613,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7619,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7647,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7656,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7661,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7676,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7678,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7681,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7702,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7713,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7718,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7725,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_7728,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unidentified,Unidentified,Pleosporales_sp
F_OTU_3334,Fungi,Ascomycota,Dothideomycetes,Tubeufiales,Tubeufiaceae,Chlamydotubeufia,Chlamydotubeufia_sp
F_OTU_3697,Fungi,Ascomycota,Dothideomycetes,Tubeufiales,Tubeufiaceae,Chlamydotubeufia,Chlamydotubeufia_sp
F_OTU_6292,Fungi,Ascomycota,Dothideomycetes,Tubeufiales,Tubeufiaceae,Chlamydotubeufia,Chlamydotubeufia_sp
F_OTU_1832,Fungi,Ascomycota,Dothideomycetes,Tubeufiales,Tubeufiaceae,Helicosporium,Helicosporium_sp
F_OTU_2755,Fungi,Ascomycota,Dothideomycetes,Tubeufiales,Tubeufiaceae,Tubeufia,Tubeufia_cerea
F_OTU_80,Fungi,Ascomycota,Dothideomycetes,Tubeufiales,Tubeufiaceae,Unidentified,Tubeufiaceae_sp
F_OTU_992,Fungi,Ascomycota,Dothideomycetes,Tubeufiales,Tubeufiaceae,Unidentified,Tubeufiaceae_sp
F_OTU_1045,Fungi,Ascomycota,Dothideomycetes,Tubeufiales,Tubeufiaceae,Unidentified,Tubeufiaceae_sp
F_OTU_1856,Fungi,Ascomycota,Dothideomycetes,Tubeufiales,Tubeufiaceae,Unidentified,Tubeufiaceae_sp
F_OTU_2104,Fungi,Ascomycota,Dothideomycetes,Tubeufiales,Tubeufiaceae,Unidentified,Tubeufiaceae_sp
F_OTU_2115,Fungi,Ascomycota,Dothideomycetes,Tubeufiales,Tubeufiaceae,Unidentified,Tubeufiaceae_sp
F_OTU_2644,Fungi,Ascomycota,Dothideomycetes,Tubeufiales,Tubeufiaceae,Unidentified,Tubeufiaceae_sp
F_OTU_2992,Fungi,Ascomycota,Dothideomycetes,Tubeufiales,Tubeufiaceae,Unidentified,Tubeufiaceae_sp
F_OTU_4225,Fungi,Ascomycota,Dothideomycetes,Tubeufiales,Tubeufiaceae,Unidentified,Tubeufiaceae_sp
F_OTU_5119,Fungi,Ascomycota,Dothideomycetes,Tubeufiales,Tubeufiaceae,Unidentified,Tubeufiaceae_sp
F_OTU_15,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_72,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_130,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_161,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_170,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_200,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_438,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_560,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_598,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_653,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_705,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_726,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_807,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_810,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_818,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_970,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_1124,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_1128,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_1208,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_1248,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_1327,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_1400,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_1521,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_1533,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_1588,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_1617,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_1639,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_1658,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_1661,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_1704,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_1794,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_1847,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_1873,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_1886,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_1909,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_1965,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_2078,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_2205,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_2229,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_2277,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_2360,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_2440,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_2553,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_2712,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_2758,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_3053,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_3171,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_3194,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_3230,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_3346,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_3652,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_3711,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_3809,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_3921,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_3929,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_4018,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_4092,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_4113,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_4119,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_4256,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_4278,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_4330,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_4356,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_4598,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_4608,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_4616,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_4684,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_4696,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
F_OTU_4720,Fungi,Ascomycota,Dothideomycetes,Unidentified,Unidentified,Unidentified,Dothideomycetes_sp
